#mpa_v30_CHOCOPhlAn_201901
#/Users/daniel/opt/anaconda3/envs/gmhi2_env/bin/metaphlan QC_1P.fastq.gz,QC_2P.fastq.gz --bowtie2out bowtieout.bowtie2.bz2 --index mpa_v30_CHOCOPhlAn_201901 --nproc 16 --input_type fastq -o metaphlan3.txt --add_viruses --unknown_estimation
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNKNOWN	-1	20.58125	
k__Bacteria	2	77.78090343237955	
k__Viruses	10239	1.6378449050887756	
k__Bacteria|p__Bacteroidetes	2|976	33.118491662956	
k__Bacteria|p__Actinobacteria	2|201174	18.335938534285173	
k__Bacteria|p__Proteobacteria	2|1224	11.57621971141639	
k__Bacteria|p__Firmicutes	2|1239	8.764335391529656	
k__Bacteria|p__Fusobacteria	2|32066	5.980811506674229	
k__Viruses|p__Viruses_unclassified	10239|	1.6378449050887756	
k__Bacteria|p__Verrucomicrobia	2|74201	0.004598345528739416	
k__Bacteria|p__Synergistetes	2|508458	0.0005082799893597974	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	33.118491662956	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	13.407234838086389	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	10.946151071481086	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	5.980811506674229	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	4.928703696198783	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	4.3992506685322175	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.9473318254850558	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.6808342735638473	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	1.6378449050887756	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.7241480892158699	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.5916617332393053	
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	2|1224|	0.02925786688752333	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.012770534732664908	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.009149039808476351	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.004598345528739416	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0005082799893597974	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	33.118491662956	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	13.386562137894147	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	10.945642791491725	
