#mpa_v30_CHOCOPhlAn_201901
#/Users/daniel/opt/anaconda3/envs/gmhi2_env/bin/metaphlan QC_1P.fastq.gz,QC_2P.fastq.gz --bowtie2out bowtieout.bowtie2.bz2 --index mpa_v30_CHOCOPhlAn_201901 --nproc 16 --input_type fastq -o metaphlan3.txt --add_viruses --unknown_estimation
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNKNOWN	-1	18.74535	
k__Bacteria	2	81.20356472561	
k__Viruses	10239	0.05108479815559142	
k__Bacteria|p__Proteobacteria	2|1224	37.75407097460796	
k__Bacteria|p__Bacteroidetes	2|976	24.994141455599056	
k__Bacteria|p__Firmicutes	2|1239	10.850477757060228	
k__Bacteria|p__Fusobacteria	2|32066	6.132142141189447	
k__Bacteria|p__Actinobacteria	2|201174	1.4664432872801596	
k__Viruses|p__Viruses_unclassified	10239|	0.05108479815559142	
k__Bacteria|p__Synergistetes	2|508458	0.0062809844081870795	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	34.73575326153836	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	24.994141455599056	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	7.904744822410202	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	6.132142141189447	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	2.8158798792460966	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.8313254164315813	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.8826611323117132	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.8111164134060376	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.5837821549684462	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.18647942065704204	
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	2|1224|	0.1543107049105832	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.11681168415536541	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	0.05108479815559142	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04813525437787874	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0062809844081870795	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	34.73575326153836	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	24.994141455599056	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	7.904744822410202	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2|32066|203490|203491	6.132142141189447	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	2.8158798792460966	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.314716480224432	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	0.8770626869595257	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.7475834029434053	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.47684291073021834	
