#mpa_v30_CHOCOPhlAn_201901
#/research/labs/surgresearch/jsung/m184679/tools/miniconda2/envs/gmwi2_env/bin/metaphlan Subj034_time2_S25_QC_1P.fastq.gz,Subj034_time2_S25_QC_2P.fastq.gz --index mpa_v30_CHOCOPhlAn_201901 --force --no_map --nproc 10 --input_type fastq -o Subj034_time2_S25_metaphlan.txt --add_viruses --unknown_estimation
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNKNOWN	-1	48.98845	
k__Bacteria	2	43.82249031661858	
k__Eukaryota	2759	6.72437282995664	
k__Viruses	10239	0.46468459297869236	
k__Bacteria|p__Firmicutes	2|1239	42.959517761198995	
k__Eukaryota|p__Ascomycota	2759|4890	6.72437282995664	
k__Viruses|p__Viruses_unclassified	10239|	0.46468459297869236	
k__Bacteria|p__Proteobacteria	2|1224	0.3428384100479939	
k__Bacteria|p__Actinobacteria	2|201174	0.2749420400066477	
k__Bacteria|p__Bacteroidetes	2|976	0.2451921053649398	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	42.33533536190304	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	2759|4890|4891	6.72437282995664	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.5609076754798129	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	0.46468459297869236	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.3362426169252696	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.2451921053649398	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.18332019911163489	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.09162184089501277	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.037422071421736744	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.02585265239440592	
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	2|1224|	0.006590691967950365	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	42.20333788097217	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	2759|4890|4891|4892	6.72437282995664	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.5609076754798129	
