#mpa_v30_CHOCOPhlAn_201901
#/research/labs/surgresearch/jsung/m184679/tools/miniconda2/envs/gmwi2_env/bin/metaphlan Subj041_time1_S30_QC_1P.fastq.gz,Subj041_time1_S30_QC_2P.fastq.gz --index mpa_v30_CHOCOPhlAn_201901 --force --no_map --nproc 10 --input_type fastq -o Subj041_time1_S30_metaphlan.txt --add_viruses --unknown_estimation
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNKNOWN	-1	59.79676	
k__Viruses	10239	33.35829050753151	
k__Bacteria	2	6.844946919854311	
k__Viruses|p__Viruses_unclassified	10239|	33.35829050753151	
k__Bacteria|p__Bacteroidetes	2|976	4.000869396147469	
k__Bacteria|p__Firmicutes	2|1239	2.113307297312992	
k__Bacteria|p__Proteobacteria	2|1224	0.350499864539435	
k__Bacteria|p__Verrucomicrobia	2|74201	0.2530994812241074	
k__Bacteria|p__Actinobacteria	2|201174	0.12717490095404954	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	33.35829050753151	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.000869396147469	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	1.8216328097773076	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.3370559019437172	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.2530994812241074	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.14578497955918643	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.13690810473521964	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.12717490095404954	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.013443962595717816	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.0059581197867385775	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.0030273037782821517	
