#mpa_v31_CHOCOPhlAn_201901
#/research/labs/surgresearch/jsung/m184679/tools/miniconda2/envs/metaphlan/bin/metaphlan Subj020_time1_S15_QC_1P.fastq.gz,Subj020_time1_S15_QC_2P.fastq.gz --bowtie2out Subj020_time1_S15.bowtie2.bz2 --nproc 10 --input_type fastq -o Subj020_time1_S15_metaphlan3.txt --add_viruses --unknown_estimation
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNKNOWN	-1	10.1355	
k__Bacteria	2	52.48015560884817	
k__Viruses	10239	37.301709772148996	
k__Archaea	2157	0.08263939032376771	
k__Bacteria|p__Firmicutes	2|1239	51.16506959108279	
k__Viruses|p__Viruses_unclassified	10239|	37.301709772148996	
k__Bacteria|p__Verrucomicrobia	2|74201	1.0154777888186248	
k__Bacteria|p__Bacteroidetes	2|976	0.14744067823423845	
k__Bacteria|p__Proteobacteria	2|1224	0.12049930239793401	
k__Archaea|p__Euryarchaeota	2157|28890	0.08263939032376771	
k__Bacteria|p__Actinobacteria	2|201174	0.02586300188688598	
k__Bacteria|p__Synergistetes	2|508458	0.00580524642770269	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	50.821517623697225	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	37.301709772148996	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.0154777888186248	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.3369559133949537	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.14744067823423845	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.09252448486010356	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.08263939032376771	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02797481753783046	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.022520042643688763	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.006596053990609559	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.00580524642770269	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.003342959243197215	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	50.78764769523591	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales	10239|||28883	36.83915025299553	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.0154777888186248	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified	10239|||	0.46255951915346843	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.3369559133949537	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.14744067823423845	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.09252448486010356	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.08263939032376771	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.03386992846131802	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.02797481753783046	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.022520042643688763	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.006596053990609559	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.00580524642770269	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	0.003342959243197215	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	46.8315070515002	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae	10239|||28883|10699	36.83915025299553	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	2.7413254303670795	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	1.2148152133686267	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	1.0154777888186248	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Viruses_unclassified	10239||||	0.23527423641437173	
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Inoviridae	10239||||10860	0.22728528273909665	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	0.18126567444766403	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	0.1409794209873062	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.11189028370174334	
